voyage_id,vessel_name,vessel_type,departure_port,departure_lat,departure_lon,arrival_port,arrival_lat,arrival_lon,departure_at,arrival_at,distance_nm,avg_speed_knots,heavy_fuel_oil_cons,cargo_qty_mt,is_ballast,is_anomaly,anomaly_type
26,MSC Express,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-05 21:00:21.121864,2026-01-15 15:23:38.268937,4765.11,20.33,673.81,16259.8,False,False,
374,CAPE Wave,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-25 22:00:53.166981,2026-02-03 14:05:04.716091,3156.42,15.17,463.88,0.0,True,False,
843,CAPE Navigator,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-24 16:04:28.206971,2026-02-01 19:02:08.120498,3156.42,16.19,347.83,158008.78,False,False,
595,VLCC Spirit,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-06 02:23:51.562964,2026-01-21 06:23:37.636465,5645.58,15.51,761.46,113393.46,False,False,
541,VLCC Victory,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-03 20:06:12.287629,2026-02-17 07:49:12.450672,4765.11,14.72,453.34,0.0,True,False,
418,CAPE Star,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-14 04:30:21.808430,2026-01-31 05:15:11.463602,5689.76,13.92,518.18,29773.84,False,False,
227,VLCC Victory,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-15 20:24:51.385055,2026-02-02 07:42:13.979012,5689.76,13.57,906.26,0.0,True,False,
41,CAPE Victory,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-27 22:53:35.398938,2026-02-06 23:17:26.625138,3156.42,13.13,537.27,66096.47,False,False,
679,MSC Victory,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-29 03:31:27.503789,2026-01-07 02:27:33.674290,4765.11,22.17,664.75,18609.76,False,False,
131,MSC Fortune,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-04 03:07:48.226087,2026-01-15 04:40:11.588919,6301.26,23.73,1124.7,11869.66,False,False,
149,CAPE Pacific,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-28 17:58:02.112612,2026-01-12 05:30:09.522251,4615.27,13.28,427.69,20787.94,False,False,
962,MSC Fortune,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-20 18:04:34.515125,2026-01-27 05:29:18.119261,3156.42,35.46,341.45,0.0,True,True,excessive_speed
988,VLCC Ocean,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-10 19:51:08.089702,2026-01-21 06:21:42.375416,3156.42,12.6,0.0,280151.78,False,True,zero_consumption
493,MSC Glory,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-11 19:54:48.699826,2026-01-24 13:56:54.586179,6301.26,20.59,1479.85,9715.64,False,False,
242,MSC Express,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-20 16:47:52.147686,2026-01-31 12:55:48.132575,4820.25,18.53,633.47,0.0,True,False,
399,VLCC Fortune,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-24 23:05:08.953277,2026-02-10 00:49:56.139718,5689.76,14.75,831.63,92832.52,False,False,
287,MSC Star,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-05 10:41:56.649720,2026-02-16 10:28:48.888941,5689.76,21.57,912.36,9589.45,False,False,
593,MSC Express,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-29 09:45:44.303332,2026-01-10 00:07:34.675152,5689.76,20.44,1286.89,15518.17,False,False,
92,VLCC Explorer,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-23 07:49:55.280189,2026-02-09 19:07:17.874146,5689.76,13.57,1303.33,0.0,True,False,
757,CAPE Navigator,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-18 05:38:40.193148,2026-01-26 20:29:14.007041,3156.42,15.26,482.63,151618.41,False,False,
524,CAPE Horizon,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-01 13:17:07.129183,2026-02-19 01:58:09.722328,5645.58,13.42,940.22,0.0,True,False,
697,MSC Horizon,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-25 08:24:47.894152,2026-02-01 12:14:16.865301,3156.42,18.37,613.27,18947.15,False,False,
76,VLCC Ocean,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-09 10:01:10.775099,2026-01-23 11:29:31.341671,4765.11,14.12,591.88,0.0,True,False,
779,MSC Pride,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-13 08:47:40.883423,2026-01-22 19:48:46.057315,4765.11,20.99,523.98,3936.81,False,False,
686,MSC Spirit,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-12 17:02:06.204738,2026-01-23 09:17:42.089905,4820.25,18.81,1253.73,0.0,True,False,
809,VLCC Ocean,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-18 19:04:14.890095,2026-02-07 03:32:27.624789,5689.76,12.25,1457.7,65507.57,False,False,
663,VLCC Atlantic,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-14 07:33:06.548130,2026-03-04 23:15:30.243610,5645.58,12.61,1485.34,266385.25,False,False,
586,CAPE Pacific,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-31 07:28:23.068766,2026-01-09 02:02:29.232875,3156.42,14.99,463.28,0.0,True,False,
475,MSC Ocean,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-10 21:18:58.996137,2026-01-20 08:09:06.054961,4820.25,21.25,1109.69,8469.95,False,False,
492,VLCC Express,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-29 20:16:36.753878,2026-01-14 00:18:13.010562,4765.11,13.09,1176.16,68519.76,False,False,
428,MSC Navigator,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-17 00:17:39.337228,2025-12-22 19:57:31.903600,3156.42,22.6,454.7,10678.01,False,False,
349,CAPE Sea,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-24 04:02:36.332942,2026-02-07 17:54:16.773471,4765.11,13.62,483.78,149853.2,False,False,
3,MSC Victory,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-02 04:21:06.986425,2026-01-14 14:25:44.494345,5645.58,18.94,671.49,0.0,True,False,
630,MSC Horizon,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-29 03:42:43.645666,2026-02-08 03:17:13.824592,4820.25,20.12,664.63,15488.41,False,False,
419,CAPE Pacific,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-05 15:55:55.208935,2026-02-18 05:42:44.075306,4765.11,15.79,506.67,0.0,True,False,
979,VLCC Victory,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-03 22:35:41.005301,2026-01-22 07:51:33.946477,6301.26,14.28,-1122.15,0.0,True,True,negative_values
501,VLCC Horizon,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-23 00:21:35.085690,2026-02-04 23:56:48.078579,4820.25,15.47,893.6,226585.07,False,False,
238,CAPE Spirit,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-31 10:51:35.362936,2026-01-16 22:31:53.721768,5689.76,14.38,1077.47,90516.13,False,False,
172,VLCC Explorer,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-19 22:36:42.395798,2026-02-04 04:30:45.868467,5689.76,15.55,724.88,0.0,True,False,
16,CAPE Atlantic,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-18 09:01:31.635447,2026-02-04 01:21:34.685002,6301.26,15.74,747.4,0.0,True,False,
699,CAPE Spirit,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-11 04:30:35.400284,2026-01-26 11:35:28.045445,5689.76,15.5,745.13,0.0,True,False,
435,VLCC Victory,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-16 18:10:07.978300,2026-01-26 11:17:13.384504,3156.42,13.54,621.48,0.0,True,False,
710,MSC Pacific,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-24 03:22:44.363978,2026-01-04 09:06:54.913429,5645.58,20.93,648.28,0.0,True,False,
458,VLCC Horizon,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-16 22:58:53.229700,2026-01-29 23:59:04.918012,4820.25,15.4,714.13,0.0,True,False,
77,CAPE Star,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-09 13:15:29.705215,2026-02-24 13:47:07.984946,4820.25,13.37,982.06,155763.96,False,False,
368,VLCC Sea,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-28 04:57:37.911396,2026-02-06 11:05:13.928286,3156.42,14.21,479.48,0.0,True,False,
200,CAPE Pacific,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-02-04 20:11:22.001055,2026-02-18 04:28:18.794948,4615.27,14.41,684.13,0.0,True,False,
480,VLCC Navigator,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-31 14:45:57.282596,2026-02-09 19:01:56.947634,3156.42,14.33,434.06,0.0,True,False,
326,VLCC Spirit,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-29 20:57:45.221578,2026-02-13 06:15:37.395491,4765.11,13.8,513.08,0.0,True,False,
739,MSC Wave,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-06 13:22:25.115831,2026-01-15 06:27:41.043870,4765.11,22.79,614.17,18679.53,False,False,
958,VLCC Spirit,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-17 20:58:25.846067,2026-02-02 23:46:09.204327,5689.76,40.47,971.65,0.0,True,True,excessive_speed
994,MSC Pacific,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-10 03:59:47.751457,2026-01-18 13:50:58.605728,4820.25,23.88,660.49,17412.78,True,True,cargo_inconsistency
62,MSC Spirit,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-24 01:54:33.755084,2026-02-02 16:06:10.030156,4820.25,20.94,1141.33,6872.88,False,False,
288,CAPE Victory,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-22 05:13:10.256623,2026-01-05 00:07:47.756623,4765.11,14.4,921.43,0.0,True,False,
949,CAPE Glory,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-12 16:04:12.085855,2026-02-27 05:20:57.610717,5689.76,16.29,0.0,0.0,True,True,zero_consumption
158,CAPE Pride,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-20 23:28:27.396482,2026-02-07 21:35:39.887950,6301.26,14.65,748.07,0.0,True,False,
442,VLCC Victory,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-02-13 22:52:29.476696,2026-02-24 03:10:47.309513,3156.42,12.92,395.23,86223.98,False,False,
417,MSC Wave,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-31 08:52:58.748502,2026-01-07 14:07:20.219413,3156.42,18.22,662.2,0.0,True,False,
853,CAPE Star,Bulk,Shanghai,121.4737,31.2304,Rotterdam,4.4777,51.9244,2025-12-20 18:50:08.153389,2026-01-02 14:26:44.452049,4820.25,15.67,686.49,0.0,True,True,lat_lon_swap
448,CAPE Sea,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-15 23:11:25.006450,2026-01-30 02:03:00.160635,4615.27,13.62,871.33,52339.41,False,False,
741,VLCC Navigator,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-25 21:18:07.113358,2026-02-08 01:23:02.195325,4820.25,15.25,827.4,62664.42,False,False,
851,MSC Sea,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-07 00:32:28.562194,2026-02-17 18:06:53.210843,4765.11,42.58,1199.53,15857.66,False,True,excessive_speed
579,MSC Express,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-11 19:32:13.171732,2026-01-18 19:04:30.751350,3156.42,18.84,363.68,0.0,True,False,
755,CAPE Sea,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-13 23:12:05.009429,2026-02-22 05:20:40.263666,3156.42,15.93,407.85,0.0,True,False,
321,VLCC Wave,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-06 13:20:30.929204,2026-02-21 20:39:36.700669,5689.76,15.49,1172.45,0.0,True,False,
222,VLCC Explorer,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-20 10:19:45.627591,2026-02-02 09:06:45.743645,4820.25,15.51,649.72,0.0,True,False,
681,CAPE Atlantic,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-25 07:19:34.463203,2026-02-06 08:59:54.888735,4765.11,16.45,802.92,92520.47,False,False,
181,CAPE Sea,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-29 10:10:44.203600,2026-02-10 19:48:44.278553,4765.11,16.01,520.01,0.0,True,False,
740,MSC Wave,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-05 16:16:25.712760,2026-01-11 18:20:12.274537,3156.42,21.61,552.42,14969.17,False,False,
202,CAPE Express,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-10 06:16:41.439914,2026-02-22 20:03:30.306285,4765.11,15.79,617.7,65357.73,False,False,
254,CAPE Atlantic,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-13 04:14:27.149255,2026-01-30 16:36:42.071072,5645.58,13.43,790.53,99490.44,False,False,
86,VLCC Glory,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-29 20:07:53.815471,2026-01-07 20:10:36.443808,3156.42,14.61,371.0,0.0,True,False,
576,VLCC Sea,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-03 04:06:59.750294,2026-02-11 11:45:49.162059,3156.42,15.81,515.39,0.0,True,False,
659,MSC Pacific,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-19 21:30:24.441133,2026-01-01 03:23:39.651961,5645.58,19.21,1071.56,4546.82,False,False,
318,VLCC Pacific,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-22 22:03:44.268621,2026-02-01 14:09:07.209797,3156.42,13.6,513.5,271557.25,False,False,
917,VLCC Star,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-23 21:02:22.079582,2026-02-14 17:16:14.691895,6301.26,12.02,-663.66,0.0,True,True,negative_values
975,VLCC Star,Tanker,Shanghai,121.4737,31.2304,Rotterdam,4.4777,51.9244,2026-01-03 19:27:48.864760,2026-01-18 19:27:08.536157,4820.25,13.39,885.32,65495.16,False,True,lat_lon_swap
273,MSC Pride,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-25 11:35:22.098384,2026-01-31 03:42:02.615848,3156.42,23.19,607.94,7126.45,False,False,
795,VLCC Star,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-02 06:06:21.536229,2026-01-17 11:31:42.701873,4765.11,13.04,783.87,252546.21,False,False,
582,VLCC Horizon,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-05 18:46:36.021540,2026-02-22 00:08:04.228325,4820.25,12.38,1032.29,0.0,True,False,
992,CAPE Atlantic,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-07 18:54:47.690421,2025-12-22 14:54:03.154339,5645.58,14.55,776.14,93325.8,False,True,time_inversion
381,MSC Sea,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-28 20:45:21.099464,2026-02-08 04:25:21.723165,4765.11,19.24,523.92,0.0,True,False,
7,MSC Express,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-08 05:02:53.878982,2026-02-21 10:48:44.257197,6301.26,19.83,1148.36,0.0,True,False,
233,MSC Pride,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-21 09:09:36.991837,2026-01-31 10:32:05.414471,4820.25,19.97,948.78,0.0,True,False,
403,VLCC Explorer,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-14 01:41:52.187754,2026-01-24 13:12:19.438750,3156.42,12.55,812.28,0.0,True,False,
701,MSC Atlantic,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-24 12:54:13.406118,2026-02-02 19:51:49.058292,4615.27,20.7,591.06,0.0,True,False,
811,CAPE Ocean,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-13 00:00:21.493836,2026-01-27 04:06:04.144438,5645.58,16.6,368.18,119559.82,False,False,
972,MSC Glory,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-01 10:33:31.747633,2025-12-20 11:20:32.141374,5689.76,19.81,815.62,6113.98,False,True,time_inversion
554,CAPE Horizon,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-01 00:40:55.907587,2026-02-13 02:53:01.607952,4765.11,16.42,570.16,0.0,True,False,
80,CAPE Explorer,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-31 11:27:11.999886,2026-01-16 07:16:34.025202,6301.26,16.59,1027.4,0.0,True,False,
688,CAPE Spirit,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-03 03:43:23.154337,2026-01-19 02:59:38.307086,5645.58,14.73,623.32,95439.71,False,False,
881,VLCC Star,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-31 22:02:13.527520,2026-01-22 11:48:25.261292,6301.26,12.17,1445.34,9200.56,True,True,cargo_inconsistency
410,CAPE Navigator,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-05 18:58:50.916044,2026-01-21 10:30:10.296259,6301.26,16.78,418.93,0.0,True,False,
884,CAPE Victory,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-02-11 01:34:54.646625,2026-02-02 22:58:52.871039,3156.42,16.22,209.28,165309.98,False,True,time_inversion
896,VLCC Spirit,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-08 18:16:04.802647,2026-01-16 23:47:28.156840,3156.42,15.98,31.56,162968.65,False,True,impossible_consumption
845,CAPE Pride,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-05 19:40:52.488758,2026-02-18 02:22:10.410836,4765.11,16.17,481.99,0.0,True,False,
402,VLCC Sea,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-29 12:02:23.062727,2026-01-16 00:05:51.991298,5645.58,13.44,605.22,263914.96,False,False,
638,VLCC Atlantic,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-17 12:41:00.135855,2025-12-26 15:25:24.584919,3156.42,14.43,522.56,0.0,True,False,
731,VLCC Ocean,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-13 21:49:51.267736,2026-01-29 00:05:49.195522,4615.27,12.74,584.24,55090.89,False,False,
408,CAPE Express,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-16 14:33:38.219400,2026-01-28 20:28:41.877937,4820.25,16.4,443.76,0.0,True,False,
357,CAPE Star,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-12 10:21:32.892908,2026-02-26 21:55:25.278028,4765.11,13.71,787.43,54441.97,False,False,
392,MSC Atlantic,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-22 14:39:04.324292,2026-01-28 11:33:46.110006,3156.42,22.4,381.9,0.0,True,False,
870,MSC Pacific,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-29 19:04:54.416423,2026-01-17 13:11:21.193283,5689.76,19.36,1329.78,0.0,True,True,time_inversion
262,VLCC Wave,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-02-07 10:27:31.937040,2026-02-17 00:21:03.881687,3156.42,13.73,348.47,0.0,True,False,
184,CAPE Pacific,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-22 14:01:53.244052,2026-01-03 15:53:02.877245,4820.25,16.63,362.36,93371.64,False,False,
256,VLCC Glory,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-14 10:41:18.985681,2026-03-01 03:23:54.426096,4765.11,13.51,455.64,0.0,True,False,
902,MSC Atlantic,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-12 17:42:07.088189,2026-01-03 09:26:31.228131,4615.27,20.58,674.52,9953.54,False,True,time_inversion
738,MSC Horizon,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-22 03:41:55.634227,2026-01-02 00:48:02.538337,4765.11,18.25,1281.51,0.0,True,False,
530,MSC Ocean,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-25 19:44:25.080548,2026-01-09 00:43:03.262366,6301.26,18.48,1600.28,0.0,True,False,
680,CAPE Ocean,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-29 08:11:09.612463,2026-01-11 05:58:14.548196,4820.25,15.56,800.43,38276.27,False,False,
770,CAPE Wave,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-13 01:38:28.093220,2026-02-27 00:31:47.622355,5689.76,16.99,580.11,86637.43,False,False,
943,MSC Explorer,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-02-03 01:39:11.351827,2026-02-09 17:18:36.753951,3156.42,19.77,0.0,12235.2,False,True,zero_consumption
540,CAPE Star,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-23 13:14:13.405228,2026-01-09 09:09:50.328305,6301.26,15.6,571.88,0.0,True,False,
5,VLCC Wave,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-29 20:49:41.774226,2026-02-15 07:17:27.668266,4765.11,12.08,1290.15,242272.87,False,False,
960,VLCC Wave,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-26 01:10:57.331634,2026-02-08 15:58:45.128244,4820.25,14.75,504.19,12283.85,True,True,cargo_inconsistency
11,CAPE Explorer,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-29 19:08:54.261382,2026-01-08 07:52:28.174425,3156.42,13.8,458.79,0.0,True,False,
966,MSC Ocean,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-30 17:00:47.741065,2026-01-08 05:15:41.182985,4765.11,47.4,784.7,0.0,True,True,excessive_speed
414,CAPE Explorer,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-30 03:47:32.212530,2026-01-14 17:05:22.828644,6301.26,16.88,1049.77,0.0,True,False,
13,CAPE Ocean,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-18 06:31:17.466841,2026-01-01 07:53:42.203683,4615.27,13.68,392.58,163179.49,False,False,
990,VLCC Victory,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-08 08:26:39.496128,2025-12-25 22:49:21.726093,4615.27,14.35,653.51,102874.81,False,True,time_inversion
300,VLCC Pride,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-07 15:58:58.542868,2026-02-21 20:06:17.943296,4765.11,14.01,589.7,0.0,True,False,
858,VLCC Atlantic,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-11 17:13:43.110450,2026-01-25 00:23:31.456063,4765.11,14.93,523.57,17285.95,True,True,cargo_inconsistency
651,CAPE Glory,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-27 17:47:36.267302,2026-01-08 23:56:09.600635,4765.11,16.2,435.29,0.0,True,False,
224,VLCC Sea,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-30 13:23:40.305005,2026-02-13 06:28:36.161359,4765.11,14.48,894.06,84305.86,False,False,
648,VLCC Wave,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-20 02:57:43.914543,2026-02-04 01:30:38.632376,4765.11,13.29,617.49,0.0,True,False,
210,VLCC Victory,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-13 19:09:16.046154,2026-03-05 05:13:26.342012,6301.26,13.52,1524.35,244740.33,False,False,
236,VLCC Fortune,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-23 20:56:47.206702,2026-01-11 12:39:10.902182,5645.58,12.61,689.12,0.0,True,False,
583,VLCC Glory,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-04 12:33:44.601929,2026-02-21 14:15:22.134585,5645.58,13.78,1253.1,0.0,True,False,
978,VLCC Atlantic,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-11 10:55:34.786460,2026-02-24 09:30:34.013264,4820.25,15.52,0.0,0.0,True,True,zero_consumption
109,MSC Sea,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-12 21:40:18.693611,2026-01-24 13:42:37.979325,5645.58,20.16,823.21,0.0,True,False,
922,MSC Sea,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-02-14 09:58:33.299319,2026-02-04 23:30:54.614334,4615.27,20.38,529.32,12873.06,False,True,time_inversion
166,VLCC Navigator,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-20 22:20:39.501823,2025-12-29 06:07:03.805620,3156.42,15.8,488.38,0.0,True,False,
474,CAPE Spirit,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-29 02:09:04.475243,2026-01-12 09:48:18.012101,4615.27,13.43,848.34,0.0,True,False,
921,MSC Horizon,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-25 05:31:52.105002,2026-02-04 09:28:15.303383,-4820.25,19.76,1171.14,0.0,True,True,negative_values
626,CAPE Express,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-31 09:51:45.935565,2026-02-17 10:46:11.866778,6301.26,15.41,1054.02,153283.59,False,False,
